Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
24/06/2018;16.660,00;16.800,00;16.800,00;16.660,00;35,39K;-0,48%
23/06/2018;16.740,00;16.700,00;16.820,00;16.680,00;318,14K;0,24%
22/06/2018;16.700,00;17.040,00;17.200,00;16.700,00;654,94K;-1,76%
21/06/2018;17.000,00;17.200,00;17.200,00;16.940,00;301,50K;-1,16%
20/06/2018;17.200,00;17.080,00;17.200,00;16.940,00;231,56K;0,58%
19/06/2018;17.100,00;17.300,00;17.300,00;17.100,00;136,17K;-1,61%
18/06/2018;17.380,00;17.300,00;17.400,00;17.240,00;116,70K;0,35%
17/06/2018;17.320,00;17.260,00;17.400,00;17.200,00;346,62K;1,17%
16/06/2018;17.120,00;17.180,00;17.220,00;17.100,00;269,69K;0,71%
15/06/2018;17.000,00;17.300,00;17.340,00;17.000,00;821,62K;-1,51%
14/06/2018;17.260,00;17.160,00;17.260,00;17.120,00;339,46K;0,70%
13/06/2018;17.140,00;17.300,00;17.320,00;17.000,00;855,63K;-0,92%
12/06/2018;17.300,00;17.500,00;17.500,00;17.300,00;510,31K;-0,46%
11/06/2018;17.380,00;17.300,00;17.400,00;17.280,00;326,04K;1,05%
10/06/2018;17.200,00;17.120,00;17.380,00;17.120,00;799,33K;1,18%
09/06/2018;17.000,00;16.900,00;17.140,00;16.900,00;889,34K;-0,58%
08/06/2018;17.100,00;16.880,00;17.180,00;16.880,00;267,37K;0,00%
07/06/2018;17.100,00;16.840,00;17.260,00;16.840,00;337,84K;1,54%
06/06/2018;16.840,00;16.540,00;16.840,00;16.540,00;149,48K;1,57%
05/06/2018;16.580,00;16.360,00;16.700,00;16.360,00;409,84K;1,34%
04/06/2018;16.360,00;16.400,00;16.500,00;16.300,00;364,50K;0,37%
03/06/2018;16.300,00;16.300,00;16.600,00;16.260,00;252,60K;0,25%
02/06/2018;16.260,00;16.540,00;16.780,00;16.260,00;1,93M;-1,57%
01/06/2018;16.520,00;16.500,00;16.640,00;16.500,00;218,81K;-2,13%
31/05/2018;16.880,00;16.700,00;16.880,00;16.500,00;304,38K;0,96%
30/05/2018;16.720,00;16.900,00;16.900,00;16.700,00;385,01K;-0,59%
29/05/2018;16.820,00;16.920,00;16.920,00;16.820,00;68,52K;-1,18%
28/05/2018;17.020,00;17.020,00;17.020,00;16.940,00;222,33K;0,00%
27/05/2018;17.020,00;17.380,00;17.380,00;17.000,00;330,77K;-0,47%
26/05/2018;17.100,00;17.380,00;17.540,00;17.020,00;253,13K;-0,93%
25/05/2018;17.260,00;17.000,00;17.360,00;17.000,00;130,18K;2,25%
24/05/2018;16.880,00;16.980,00;17.000,00;16.840,00;67,76K;0,36%
23/05/2018;16.820,00;16.820,00;16.880,00;16.700,00;347,07K;0,12%
22/05/2018;16.800,00;17.300,00;17.300,00;16.800,00;239,63K;-3,45%
21/05/2018;17.400,00;17.780,00;17.780,00;17.100,00;266,24K;-0,23%
20/05/2018;17.440,00;17.820,00;17.940,00;17.440,00;209,38K;-2,24%
19/05/2018;17.840,00;18.000,00;18.020,00;17.840,00;145,48K;-0,89%
18/05/2018;18.000,00;18.220,00;18.240,00;17.840,00;98,61K;-2,49%
17/05/2018;18.460,00;18.720,00;18.720,00;18.460,00;158,30K;-2,33%
16/05/2018;18.900,00;18.500,00;18.900,00;18.500,00;64,66K;1,29%
15/05/2018;18.660,00;18.700,00;19.000,00;18.660,00;138,56K;-0,21%
14/05/2018;18.700,00;18.700,00;19.260,00;18.520,00;3,71M;0,21%
13/05/2018;18.660,00;18.700,00;18.960,00;18.540,00;384,84K;-0,21%
12/05/2018;18.700,00;18.280,00;18.700,00;18.280,00;828,23K;3,09%
11/05/2018;18.140,00;17.500,00;18.200,00;17.500,00;226,26K;3,07%
10/05/2018;17.600,00;17.700,00;17.760,00;17.520,00;111,79K;-0,11%
09/05/2018;17.620,00;17.560,00;17.740,00;17.500,00;247,37K;0,69%
08/05/2018;17.500,00;17.420,00;17.700,00;17.400,00;117,89K;0,57%
07/05/2018;17.400,00;17.620,00;17.620,00;17.180,00;282,14K;-1,92%
06/05/2018;17.740,00;17.980,00;17.980,00;17.740,00;115,71K;-1,44%
05/05/2018;18.000,00;18.000,00;18.180,00;17.900,00;167,23K;0,22%
04/05/2018;17.960,00;18.000,00;18.000,00;17.640,00;128,25K;2,05%
03/05/2018;17.600,00;17.740,00;17.780,00;17.600,00;133,09K;1,38%
02/05/2018;17.360,00;17.660,00;17.920,00;17.360,00;151,36K;-2,47%
01/05/2018;17.800,00;17.920,00;17.920,00;17.800,00;58,39K;0,56%
30/04/2018;17.700,00;17.540,00;17.760,00;17.500,00;46,24K;-0,11%
29/04/2018;17.720,00;17.500,00;17.720,00;17.420,00;329,24K;1,72%
28/04/2018;17.420,00;17.800,00;17.880,00;17.420,00;112,88K;-3,22%
27/04/2018;18.000,00;17.660,00;18.100,00;17.660,00;213,18K;1,93%
26/04/2018;17.660,00;17.320,00;17.740,00;17.320,00;160,06K;2,20%
25/04/2018;17.280,00;16.600,00;17.280,00;16.600,00;41,65K;3,85%
24/04/2018;16.640,00;17.000,00;17.000,00;16.640,00;151,02K;-1,54%
23/04/2018;16.900,00;16.920,00;17.000,00;16.900,00;56,01K;0,48%
22/04/2018;16.820,00;16.920,00;17.060,00;16.340,00;156,15K;-0,47%
21/04/2018;16.900,00;17.180,00;17.180,00;16.900,00;76,13K;-1,74%
20/04/2018;17.200,00;17.300,00;17.320,00;17.140,00;47,25K;-0,92%
19/04/2018;17.360,00;17.400,00;17.400,00;16.780,00;287,56K;-0,80%
18/04/2018;17.500,00;16.900,00;17.500,00;16.880,00;1,03M;3,80%
17/04/2018;16.860,00;16.800,00;16.980,00;16.620,00;208,38K;1,32%
16/04/2018;16.640,00;16.080,00;16.680,00;16.060,00;2,49M;3,61%
15/04/2018;16.060,00;16.020,00;16.200,00;16.000,00;278,25K;0,25%
14/04/2018;16.020,00;16.180,00;16.360,00;16.020,00;2,18M;-0,74%
13/04/2018;16.140,00;16.240,00;16.400,00;16.060,00;255,11K;-0,37%
12/04/2018;16.200,00;16.180,00;16.420,00;15.960,00;378,16K;1,25%
11/04/2018;16.000,00;16.100,00;16.300,00;16.000,00;185,81K;-0,25%
10/04/2018;16.040,00;16.380,00;16.500,00;16.040,00;207,88K;-2,08%
09/04/2018;16.380,00;17.000,00;17.000,00;16.320,00;271,46K;-2,73%
08/04/2018;16.840,00;17.220,00;17.220,00;16.600,00;259,34K;-2,21%
07/04/2018;17.220,00;17.320,00;17.400,00;17.080,00;317,39K;-0,58%
06/04/2018;17.320,00;17.440,00;17.600,00;16.960,00;444,01K;-0,69%
05/04/2018;17.440,00;18.000,00;18.100,00;17.440,00;249,98K;-4,18%
04/04/2018;18.200,00;18.980,00;18.980,00;18.200,00;90,24K;-4,21%
03/04/2018;19.000,00;18.400,00;19.000,00;18.400,00;296,99K;4,63%
02/04/2018;18.160,00;18.400,00;18.540,00;18.160,00;353,85K;-0,22%
01/04/2018;18.200,00;18.020,00;18.200,00;17.840,00;80,49K;1,00%
31/03/2018;18.020,00;18.380,00;18.440,00;18.020,00;208,85K;-1,96%
30/03/2018;18.380,00;18.360,00;18.700,00;18.240,00;277,58K;0,11%
29/03/2018;18.360,00;18.820,00;18.820,00;18.300,00;74,86K;-2,44%
28/03/2018;18.820,00;18.920,00;19.100,00;18.820,00;135,50K;-0,84%
27/03/2018;18.980,00;18.980,00;19.020,00;18.760,00;35,48K;-0,11%
26/03/2018;19.000,00;19.000,00;19.020,00;19.000,00;185,31K;-0,52%
25/03/2018;19.100,00;19.000,00;19.100,00;19.000,00;49,66K;0,53%
24/03/2018;19.000,00;18.900,00;19.000,00;18.900,00;84,97K;0,00%
23/03/2018;19.000,00;18.660,00;19.000,00;18.400,00;301,61K;1,39%
22/03/2018;18.740,00;19.380,00;19.380,00;18.740,00;80,79K;-3,60%
21/03/2018;19.440,00;19.600,00;19.600,00;19.360,00;291,77K;-0,82%
20/03/2018;19.600,00;19.520,00;19.800,00;19.520,00;254,84K;-1,41%
19/03/2018;19.880,00;19.460,00;19.880,00;19.460,00;153,77K;1,95%
18/03/2018;19.500,00;19.420,00;19.600,00;19.420,00;374,07K;1,56%
17/03/2018;19.200,00;19.060,00;19.620,00;19.040,00;350,60K;-0,41%
16/03/2018;19.280,00;18.800,00;19.380,00;18.800,00;94,82K;2,01%
15/03/2018;18.900,00;18.640,00;18.900,00;18.640,00;59,74K;2,05%
14/03/2018;18.520,00;19.000,00;19.000,00;18.520,00;1,60M;-3,54%
13/03/2018;19.200,00;18.720,00;19.200,00;18.300,00;354,53K;2,56%
12/03/2018;18.720,00;19.040,00;19.280,00;18.720,00;109,10K;-3,01%
11/03/2018;19.300,00;19.280,00;19.300,00;18.880,00;235,49K;0,10%
10/03/2018;19.280,00;19.400,00;19.400,00;19.240,00;381,68K;-0,62%
09/03/2018;19.400,00;18.800,00;19.900,00;18.800,00;160,04K;2,11%
08/03/2018;19.000,00;18.640,00;19.000,00;18.620,00;106,72K;2,81%
07/03/2018;18.480,00;18.260,00;18.500,00;18.140,00;242,79K;2,10%
06/03/2018;18.100,00;18.120,00;18.260,00;18.100,00;33,74K;0,00%
05/03/2018;18.100,00;18.060,00;18.400,00;18.060,00;931,52K;0,22%
04/03/2018;18.060,00;18.440,00;18.600,00;18.060,00;103,26K;-2,06%
03/03/2018;18.440,00;18.700,00;18.700,00;18.440,00;346,70K;-0,43%
02/03/2018;18.520,00;18.600,00;18.660,00;18.260,00;1,05M;-1,49%
01/03/2018;18.800,00;18.800,00;18.840,00;18.700,00;250,02K;-0,11%
28/02/2018;18.820,00;19.300,00;19.300,00;18.820,00;155,06K;-1,47%
27/02/2018;19.100,00;19.000,00;19.100,00;19.000,00;236,99K;0,00%
26/02/2018;19.100,00;19.040,00;19.180,00;19.040,00;218,29K;0,63%
25/02/2018;18.980,00;18.900,00;18.980,00;18.800,00;85,32K;0,96%
24/02/2018;18.800,00;19.360,00;19.360,00;18.800,00;72,00K;-5,15%
23/02/2018;19.820,00;19.800,00;20.440,00;19.800,00;25,51K;-3,32%
22/02/2018;20.500,00;20.380,00;20.500,00;20.280,00;205,64K;1,38%
21/02/2018;20.220,00;20.780,00;20.780,00;20.000,00;135,33K;-2,79%
20/02/2018;20.800,00;21.200,00;21.200,00;20.800,00;93,75K;-1,98%
19/02/2018;21.220,00;21.400,00;21.800,00;21.200,00;160,62K;-0,75%
18/02/2018;21.380,00;21.900,00;21.900,00;21.040,00;472,69K;1,71%
17/02/2018;21.020,00;19.940,00;21.020,00;19.940,00;304,45K;5,42%
16/02/2018;19.940,00;19.800,00;20.420,00;19.420,00;311,68K;2,26%
15/02/2018;19.500,00;20.000,00;20.400,00;19.380,00;351,25K;2,63%
14/02/2018;19.000,00;18.000,00;19.500,00;18.000,00;293,79K;5,56%
13/02/2018;18.000,00;17.700,00;18.000,00;17.700,00;169,70K;2,16%
12/02/2018;17.620,00;18.400,00;18.400,00;17.480,00;261,17K;-4,76%
11/02/2018;18.500,00;19.100,00;19.100,00;18.500,00;128,10K;-3,14%
10/02/2018;19.100,00;19.500,00;19.680,00;19.100,00;192,19K;-2,35%
09/02/2018;19.560,00;19.620,00;19.680,00;19.120,00;194,37K;0,31%
08/02/2018;19.500,00;18.900,00;19.960,00;18.900,00;104,67K;-1,61%
07/02/2018;19.820,00;20.000,00;20.160,00;19.800,00;115,41K;-0,80%
06/02/2018;19.980,00;19.760,00;20.100,00;19.760,00;111,67K;1,11%
05/02/2018;19.760,00;19.940,00;19.960,00;19.760,00;148,88K;-0,20%
04/02/2018;19.800,00;19.820,00;19.940,00;19.640,00;208,68K;-0,10%
03/02/2018;19.820,00;20.100,00;20.160,00;19.800,00;213,73K;-1,69%
02/02/2018;20.160,00;19.500,00;20.160,00;19.500,00;229,67K;3,38%
01/02/2018;19.500,00;19.760,00;19.760,00;19.500,00;66,52K;-0,81%
31/01/2018;19.660,00;19.720,00;19.820,00;19.500,00;357,98K;-2,67%
30/01/2018;20.200,00;19.760,00;20.200,00;19.400,00;522,75K;2,33%
29/01/2018;19.740,00;20.040,00;20.040,00;19.720,00;186,63K;-1,79%
28/01/2018;20.100,00;19.620,00;20.100,00;19.620,00;360,45K;2,97%
27/01/2018;19.520,00;19.820,00;19.860,00;19.100,00;413,34K;-2,30%
26/01/2018;19.980,00;20.300,00;20.300,00;19.700,00;1,58M;-1,19%
25/01/2018;20.220,00;20.440,00;20.440,00;20.220,00;152,68K;-2,03%
24/01/2018;20.640,00;20.520,00;20.640,00;20.000,00;281,20K;-1,43%
23/01/2018;20.940,00;21.280,00;21.280,00;20.500,00;190,89K;-1,60%
22/01/2018;21.280,00;21.200,00;21.360,00;21.200,00;256,25K;0,19%
21/01/2018;21.240,00;21.200,00;21.480,00;21.180,00;433,82K;-4,75%
20/01/2018;22.300,00;22.680,00;22.680,00;22.300,00;37,24K;-1,76%
19/01/2018;22.700,00;22.600,00;22.700,00;22.580,00;142,59K;0,53%
18/01/2018;22.580,00;22.600,00;22.700,00;22.580,00;67,00K;-0,09%
17/01/2018;22.600,00;22.600,00;22.600,00;22.420,00;74,37K;0,00%
16/01/2018;22.600,00;22.380,00;22.900,00;22.380,00;214,94K;0,98%
15/01/2018;22.380,00;21.840,00;22.380,00;21.820,00;226,59K;1,82%
14/01/2018;21.980,00;21.400,00;21.980,00;21.400,00;226,73K;2,71%
13/01/2018;21.400,00;21.240,00;21.720,00;21.240,00;143,34K;0,94%
12/01/2018;21.200,00;21.800,00;21.880,00;21.200,00;259,69K;-3,11%
11/01/2018;21.880,00;21.820,00;21.880,00;21.800,00;163,80K;0,37%
10/01/2018;21.800,00;21.960,00;22.000,00;21.800,00;54,53K;-0,73%
09/01/2018;21.960,00;21.940,00;21.960,00;21.860,00;1,05M;1,57%
08/01/2018;21.620,00;22.080,00;22.180,00;21.620,00;185,42K;-0,09%
07/01/2018;21.640,00;21.580,00;21.640,00;21.540,00;68,14K;0,93%
06/01/2018;21.440,00;21.700,00;21.720,00;21.440,00;432,20K;-0,28%
05/01/2018;21.500,00;21.500,00;21.700,00;21.320,00;2,19M;0,00%
04/01/2018;21.500,00;20.880,00;21.500,00;20.880,00;98,14K;3,37%
03/01/2018;20.800,00;20.800,00;21.000,00;20.720,00;161,59K;0,00%
02/01/2018;20.800,00;20.780,00;21.400,00;20.780,00;294,33K;0,10%
01/01/2018;20.780,00;21.840,00;21.840,00;20.780,00;210,58K;-5,46%
31/12/2017;21.980,00;22.040,00;22.040,00;21.880,00;107,27K;-0,45%
30/12/2017;22.080,00;22.020,00;22.400,00;21.820,00;293,23K;-0,54%
29/12/2017;22.200,00;22.400,00;22.460,00;22.200,00;94,54K;-0,89%
28/12/2017;22.400,00;22.400,00;22.400,00;22.300,00;170,63K;2,10%
27/12/2017;21.940,00;21.900,00;22.100,00;21.900,00;170,83K;0,64%
26/12/2017;21.800,00;21.900,00;22.120,00;21.700,00;371,63K;0,83%
25/12/2017;21.620,00;22.600,00;22.700,00;21.620,00;311,80K;-4,76%
24/12/2017;22.700,00;22.900,00;22.900,00;22.700,00;201,44K;-1,05%
23/12/2017;22.940,00;22.700,00;22.940,00;22.640,00;131,89K;1,06%
22/12/2017;22.700,00;23.500,00;23.500,00;22.700,00;202,59K;-0,87%
21/12/2017;22.900,00;23.000,00;23.000,00;22.820,00;198,16K;-0,52%
20/12/2017;23.020,00;22.860,00;23.300,00;22.860,00;116,19K;0,17%
19/12/2017;22.980,00;23.460,00;23.580,00;22.980,00;239,44K;-2,87%
18/12/2017;23.660,00;23.500,00;23.660,00;23.360,00;179,76K;0,34%
17/12/2017;23.580,00;23.500,00;23.580,00;23.200,00;233,78K;1,64%
16/12/2017;23.200,00;22.980,00;23.300,00;22.800,00;91,12K;0,87%
15/12/2017;23.000,00;22.880,00;23.080,00;22.800,00;156,44K;1,77%
14/12/2017;22.600,00;23.120,00;23.120,00;22.600,00;174,99K;-2,25%
13/12/2017;23.120,00;23.000,00;23.120,00;22.940,00;73,77K;0,00%
12/12/2017;23.120,00;22.880,00;23.160,00;22.880,00;98,41K;1,05%
11/12/2017;22.880,00;22.960,00;23.120,00;22.880,00;180,72K;0,70%
10/12/2017;22.720,00;22.700,00;22.860,00;22.680,00;337,03K;0,35%
09/12/2017;22.640,00;22.700,00;22.800,00;22.460,00;159,01K;-0,44%
08/12/2017;22.740,00;23.340,00;23.340,00;22.740,00;270,98K;-2,40%
07/12/2017;23.300,00;23.780,00;23.780,00;23.160,00;340,20K;-2,02%
06/12/2017;23.780,00;24.080,00;24.100,00;23.500,00;216,75K;-1,00%
05/12/2017;24.020,00;24.100,00;24.160,00;23.900,00;177,26K;-0,33%
04/12/2017;24.100,00;24.100,00;24.100,00;23.840,00;68,27K;0,00%
03/12/2017;24.100,00;23.800,00;24.180,00;23.800,00;287,74K;1,35%
02/12/2017;23.780,00;23.900,00;23.960,00;23.780,00;190,68K;-0,50%
01/12/2017;23.900,00;23.680,00;23.900,00;23.680,00;202,00K;0,67%
30/11/2017;23.740,00;23.660,00;23.740,00;23.580,00;352,08K;0,25%
29/11/2017;23.680,00;23.780,00;23.800,00;23.500,00;301,91K;-0,50%
28/11/2017;23.800,00;23.860,00;23.900,00;23.540,00;146,24K;-0,34%
27/11/2017;23.880,00;23.520,00;23.900,00;23.520,00;129,73K;-0,42%
26/11/2017;23.980,00;23.780,00;23.980,00;23.700,00;266,98K;0,84%
25/11/2017;23.780,00;23.740,00;23.780,00;23.420,00;216,91K;0,00%
24/11/2017;23.780,00;23.660,00;23.780,00;23.560,00;150,19K;0,51%
23/11/2017;23.660,00;23.600,00;23.660,00;23.600,00;21,64K;-0,17%
22/11/2017;23.700,00;23.500,00;23.700,00;23.500,00;384,36K;0,85%
21/11/2017;23.500,00;23.120,00;23.500,00;23.100,00;325,62K;1,21%
20/11/2017;23.220,00;23.420,00;23.680,00;23.220,00;238,50K;-1,19%
19/11/2017;23.500,00;23.460,00;23.500,00;23.240,00;143,71K;0,17%
18/11/2017;23.460,00;23.200,00;23.460,00;22.900,00;144,42K;1,12%
17/11/2017;23.200,00;22.900,00;23.240,00;22.900,00;423,41K;0,87%
16/11/2017;23.000,00;22.860,00;23.000,00;22.820,00;420,39K;0,88%
15/11/2017;22.800,00;22.660,00;22.860,00;22.660,00;210,15K;0,62%
14/11/2017;22.660,00;22.780,00;22.780,00;22.600,00;240,07K;-0,53%
13/11/2017;22.780,00;22.740,00;22.780,00;22.620,00;298,76K;0,35%
12/11/2017;22.700,00;22.660,00;22.720,00;22.660,00;514,63K;0,53%
11/11/2017;22.580,00;22.540,00;22.700,00;22.540,00;302,74K;0,71%
10/11/2017;22.420,00;22.380,00;22.440,00;22.380,00;295,50K;0,27%
09/11/2017;22.360,00;22.400,00;22.400,00;22.260,00;169,60K;0,00%
08/11/2017;22.360,00;22.400,00;22.400,00;22.300,00;137,98K;-0,18%
07/11/2017;22.400,00;22.500,00;22.500,00;22.260,00;263,78K;-0,09%
06/11/2017;22.420,00;22.260,00;22.420,00;22.240,00;154,97K;0,90%
05/11/2017;22.220,00;22.500,00;22.500,00;22.220,00;105,85K;-0,80%
04/11/2017;22.400,00;22.400,00;22.500,00;22.380,00;155,00K;0,00%
03/11/2017;22.400,00;22.380,00;22.400,00;22.220,00;142,77K;0,00%
02/11/2017;22.400,00;22.300,00;22.400,00;22.020,00;316,14K;0,45%
01/11/2017;22.300,00;22.420,00;22.440,00;22.000,00;111,17K;-0,45%
31/10/2017;22.400,00;22.100,00;22.500,00;22.100,00;262,61K;0,99%
30/10/2017;22.180,00;21.960,00;22.180,00;21.900,00;121,21K;0,91%
29/10/2017;21.980,00;21.800,00;21.980,00;21.780,00;203,68K;0,00%
28/10/2017;21.980,00;22.300,00;22.320,00;21.780,00;308,92K;-1,43%
27/10/2017;22.300,00;22.440,00;22.480,00;22.200,00;209,76K;-0,54%
26/10/2017;22.420,00;22.500,00;22.500,00;22.400,00;204,92K;-0,36%
25/10/2017;22.500,00;22.480,00;22.500,00;22.480,00;135,50K;0,09%
24/10/2017;22.480,00;22.500,00;22.500,00;22.460,00;159,00K;0,00%
23/10/2017;22.480,00;22.500,00;22.500,00;22.400,00;88,72K;-0,09%
22/10/2017;22.500,00;22.600,00;22.600,00;22.500,00;195,51K;-0,44%
21/10/2017;22.600,00;22.640,00;22.640,00;22.500,00;207,91K;-0,18%
20/10/2017;22.640,00;22.640,00;22.640,00;22.600,00;38,11K;0,00%
19/10/2017;22.640,00;22.500,00;22.660,00;22.500,00;528,39K;-0,09%
18/10/2017;22.660,00;22.720,00;22.720,00;22.620,00;48,98K;-0,87%
17/10/2017;22.860,00;22.800,00;22.900,00;22.740,00;204,51K;0,70%
16/10/2017;22.700,00;22.800,00;22.940,00;22.700,00;153,02K;0,00%
15/10/2017;22.700,00;22.780,00;22.900,00;22.680,00;267,42K;-0,09%
14/10/2017;22.720,00;22.500,00;22.800,00;22.280,00;453,19K;0,09%
13/10/2017;22.700,00;22.300,00;22.700,00;22.200,00;185,15K;1,79%
12/10/2017;22.300,00;22.240,00;22.300,00;22.040,00;61,18K;0,27%
11/10/2017;22.240,00;22.300,00;22.300,00;22.120,00;108,15K;0,18%
10/10/2017;22.200,00;22.000,00;22.200,00;21.900,00;210,93K;1,00%
09/10/2017;21.980,00;21.800,00;22.000,00;21.800,00;317,59K;0,83%
08/10/2017;21.800,00;21.760,00;21.880,00;21.760,00;69,44K;0,37%
07/10/2017;21.720,00;21.800,00;21.920,00;21.720,00;175,05K;-0,28%
06/10/2017;21.780,00;21.680,00;21.960,00;21.680,00;120,60K;-0,37%
05/10/2017;21.860,00;21.520,00;21.880,00;21.520,00;86,60K;0,46%
04/10/2017;21.760,00;21.500,00;21.800,00;21.500,00;174,93K;1,21%
03/10/2017;21.500,00;21.600,00;21.800,00;21.400,00;518,90K;-0,46%
02/10/2017;21.600,00;21.800,00;21.800,00;21.600,00;97,98K;-0,92%
01/10/2017;21.800,00;21.700,00;21.800,00;21.680,00;134,32K;-0,37%
30/09/2017;21.880,00;21.760,00;21.880,00;21.420,00;344,08K;1,48%
29/09/2017;21.560,00;22.000,00;22.000,00;21.560,00;46,49K;0,28%
28/09/2017;21.500,00;21.720,00;21.720,00;21.500,00;214,65K;0,00%
27/09/2017;21.500,00;22.100,00;22.100,00;21.500,00;402,76K;-2,45%
26/09/2017;22.040,00;21.760,00;22.100,00;21.600,00;190,77K;0,18%
25/09/2017;22.000,00;22.360,00;22.360,00;22.000,00;408,58K;-1,61%
24/09/2017;22.360,00;22.400,00;22.400,00;22.320,00;113,03K;-0,09%
23/09/2017;22.380,00;22.060,00;22.380,00;22.060,00;147,02K;0,81%
22/09/2017;22.200,00;22.000,00;22.300,00;21.920,00;166,65K;-0,45%
21/09/2017;22.300,00;22.300,00;22.400,00;22.080,00;434,91K;0,00%
20/09/2017;22.300,00;22.300,00;22.540,00;22.040,00;282,80K;0,45%
19/09/2017;22.200,00;21.880,00;22.480,00;21.880,00;363,09K;2,30%
18/09/2017;21.700,00;21.420,00;21.900,00;21.320,00;278,84K;0,93%
17/09/2017;21.500,00;21.200,00;21.580,00;21.200,00;368,96K;1,70%
16/09/2017;21.140,00;21.300,00;21.460,00;21.080,00;199,28K;-0,75%
15/09/2017;21.300,00;21.320,00;21.320,00;21.260,00;80,39K;0,00%
14/09/2017;21.300,00;21.400,00;21.400,00;21.300,00;239,94K;-0,47%
13/09/2017;21.400,00;21.260,00;21.500,00;21.260,00;61,98K;0,38%
12/09/2017;21.320,00;21.400,00;21.460,00;21.240,00;214,75K;-0,28%
11/09/2017;21.380,00;21.300,00;21.380,00;21.200,00;384,14K;0,85%
10/09/2017;21.200,00;20.800,00;21.280,00;20.800,00;979,52K;1,92%
09/09/2017;20.800,00;21.000,00;21.040,00;20.800,00;69,60K;-0,76%
08/09/2017;20.960,00;21.000,00;21.180,00;20.960,00;51,56K;-0,47%
07/09/2017;21.060,00;21.200,00;21.240,00;21.000,00;160,64K;0,19%
06/09/2017;21.020,00;20.780,00;21.200,00;20.740,00;316,77K;1,15%
05/09/2017;20.780,00;21.200,00;21.220,00;20.700,00;78,00K;-2,72%
04/09/2017;21.360,00;20.460,00;21.360,00;20.460,00;104,04K;4,71%
03/09/2017;20.400,00;20.800,00;20.820,00;20.400,00;80,78K;-1,92%
02/09/2017;20.800,00;20.600,00;20.820,00;20.600,00;187,94K;0,97%
01/09/2017;20.600,00;20.840,00;20.840,00;20.480,00;534,57K;-1,25%
31/08/2017;20.860,00;20.780,00;20.880,00;20.740,00;172,67K;0,29%
30/08/2017;20.800,00;21.000,00;21.000,00;20.400,00;455,61K;0,00%
29/08/2017;20.800,00;21.000,00;21.000,00;20.680,00;125,60K;-0,95%
28/08/2017;21.000,00;20.920,00;21.000,00;20.600,00;319,77K;-0,94%
27/08/2017;21.200,00;21.460,00;21.480,00;21.100,00;278,57K;-1,21%
26/08/2017;21.460,00;21.300,00;21.480,00;21.220,00;534,74K;0,75%
25/08/2017;21.300,00;21.000,00;21.400,00;21.000,00;335,17K;1,43%
24/08/2017;21.000,00;20.660,00;21.000,00;20.460,00;199,83K;1,55%
23/08/2017;20.680,00;20.500,00;20.700,00;20.500,00;227,91K;1,37%
22/08/2017;20.400,00;20.500,00;20.500,00;20.200,00;424,03K;-0,39%
21/08/2017;20.480,00;20.320,00;20.500,00;20.200,00;426,98K;1,39%
20/08/2017;20.200,00;20.100,00;20.400,00;20.100,00;117,56K;0,50%
19/08/2017;20.100,00;19.580,00;20.300,00;19.580,00;187,44K;2,03%
18/08/2017;19.700,00;19.800,00;19.800,00;19.560,00;624,97K;0,00%
17/08/2017;19.700,00;19.700,00;19.840,00;19.580,00;76,13K;0,61%
16/08/2017;19.580,00;19.760,00;19.860,00;19.520,00;152,80K;0,41%
15/08/2017;19.500,00;19.540,00;19.640,00;19.500,00;131,94K;-0,20%
14/08/2017;19.540,00;19.540,00;19.700,00;19.540,00;60,96K;0,21%
13/08/2017;19.500,00;19.640,00;19.780,00;19.500,00;91,23K;-1,22%
12/08/2017;19.740,00;19.340,00;19.740,00;19.340,00;134,74K;2,17%
11/08/2017;19.320,00;19.520,00;19.760,00;19.320,00;147,71K;-0,92%
10/08/2017;19.500,00;19.400,00;19.500,00;19.400,00;54,80K;0,52%
09/08/2017;19.400,00;19.400,00;19.420,00;19.400,00;125,74K;0,00%
08/08/2017;19.400,00;19.520,00;19.600,00;19.400,00;78,79K;-0,92%
07/08/2017;19.580,00;19.340,00;19.800,00;19.340,00;249,22K;3,05%
06/08/2017;19.000,00;18.760,00;19.060,00;18.640,00;154,47K;2,04%
05/08/2017;18.620,00;18.340,00;18.740,00;18.340,00;139,76K;2,31%
04/08/2017;18.200,00;18.400,00;18.400,00;18.200,00;69,64K;-2,57%
03/08/2017;18.680,00;18.900,00;18.900,00;18.600,00;332,07K;0,43%
02/08/2017;18.600,00;18.600,00;19.000,00;18.600,00;152,47K;0,00%
01/08/2017;18.600,00;18.500,00;18.680,00;18.500,00;210,19K;0,54%
31/07/2017;18.500,00;19.100,00;19.100,00;18.500,00;89,08K;-5,03%
30/07/2017;19.480,00;19.100,00;19.480,00;19.100,00;191,25K;1,99%
29/07/2017;19.100,00;19.700,00;19.700,00;18.940,00;56,59K;-1,95%
28/07/2017;19.480,00;19.980,00;19.980,00;19.480,00;432,42K;-1,62%
27/07/2017;19.800,00;19.480,00;19.900,00;19.480,00;580,92K;1,54%
26/07/2017;19.500,00;19.040,00;19.640,00;19.040,00;304,66K;2,42%
25/07/2017;19.040,00;18.940,00;19.040,00;18.900,00;52,12K;0,53%
24/07/2017;18.940,00;18.700,00;19.320,00;18.700,00;104,89K;1,28%
